Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,8
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Inpatient,Adult,65+,18+ Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,53
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,45
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,8
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,7
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,28
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,11
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,14
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,13
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Child,0-15, 15-18 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Day Case,Child,0-15,18+ Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,28
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,25
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,7
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,5
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,6
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,40
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,31
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,8
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Child,0-15, 12-15 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Inpatient,Child,0-15, 15-18 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,71
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,51
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,12
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,14
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,12
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,16
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,60
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,17
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Child,0-15,  0-3 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Child,0-15,  3-6 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Child,0-15,  6-9 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Day Case,Child,0-15, 15-18 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,8
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,7
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,7
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,65+, 15-18 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Day Case,Adult,16-64,  0-3 Months,12
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Day Case,Adult,16-64,  3-6 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Day Case,Adult,65+,  0-3 Months,12
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Day Case,Adult,65+,  3-6 Months,5
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Day Case,Adult,65+,  6-9 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Day Case,Child,0-15,  0-3 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Day Case,Child,0-15, 12-15 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Inpatient,Adult,65+,  3-6 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2500,Rheumatology,Day Case,Adult,16-64,  0-3 Months,11
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2500,Rheumatology,Day Case,Adult,65+,  0-3 Months,11
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,154
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,138
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,14
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,30
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,14
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,14
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,208
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,207
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,64
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,18
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,102
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,118
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,27
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,8
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Day Case,Adult,65+,18+ Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,8003,Pain Relief,Inpatient,Adult,65+,  3-6 Months,1
